	SPOKE	EHR
1355	DB00956	247022
1356	DB00956	247021
1357	DB00956	247020
1358	DB00956	210769
1359	DB00956	210766
1360	DB00956	210767
1361	DB00956	8951
1362	DB00956	29486
1363	DB00956	29487
1364	DB00956	227838
1365	DB00956	88363
1366	DB00956	18174
1367	DB00956	18178
1368	DB00956	88445
1369	DB00956	88444
1370	DB00956	31392
1371	DB00956	77644
1372	DB00956	229797
1373	DB00956	37745
1374	DB00956	2590
1375	DB00956	253075
1376	DB00956	31643
1377	DB00956	212224
1378	DB00956	19541
1379	DB00956	11777
1380	DB00956	77541
1381	DB00956	15589
1382	DB00956	29439
1383	DB00956	29433
1384	DB00956	157013
1385	DB00956	157011
1386	DB00956	157017
1387	DB00956	157015
1388	DB00956	157019
1389	DB00956	34533
1390	DB00956	34531
1391	DB00956	39805
1392	DB00956	39800
1393	DB00956	39031
1394	DB00956	39033
1395	DB00956	210779
1396	DB00956	33407
1397	DB00956	77286
1398	DB00956	33562
1399	DB00956	9156
1400	DB00956	220205
1401	DB00956	220207
1402	DB00956	220208
1403	DB00956	220209
1404	DB00956	27048
1405	DB00956	78964
1406	DB00956	113069
1407	DB00956	15178
1408	DB00956	15176
1409	DB00956	15173
1410	DB00956	238355
1411	DB00956	26681
1412	DB00956	231316
1413	DB00956	78053
1414	DB00956	17476
1415	DB00956	42076
1416	DB00956	42077
1417	DB00956	42075
1418	DB00956	42070
1419	DB00956	10952
1420	DB00956	10953
1421	DB00956	10951
1422	DB00956	10954
1423	DB00956	10955
1424	DB00956	88146
1425	DB00956	243174
1426	DB00956	12087
1427	DB00956	34085
1428	DB00956	11168
1429	DB00956	21090
1430	DB00956	13253
1431	DB00956	2798
1432	DB00956	28384
1433	DB00956	221420
1434	DB00956	228832
1435	DB00956	33401
1436	DB00956	103639
1437	DB00956	102961
1438	DB00956	232151
1439	DB00956	8279
1440	DB00956	8278
1441	DB00956	207979
1442	DB00956	158879
1443	DB00956	158871
1444	DB00956	158873
1445	DB00956	158875
1446	DB00956	158877
1447	DB00956	2119
1448	DB00956	232317
1449	DB00956	87997
1450	DB00956	12515
1451	DB00956	253215
1452	DB00956	25270
1453	DB00956	89642
1454	DB00956	37685
1455	DB00956	235893
1456	DB00956	29175
1457	DB00956	77762
1458	DB00956	31919
1459	DB00956	238471
1460	DB00956	228060
1461	DB00956	235912
1462	DB00956	234543
1463	DB00956	238867
1464	DB00956	238861
1465	DB00956	17376
1466	DB00956	230984
1467	DB00956	33081
1468	DB00956	28886
1469	DB00956	39541
1470	DB00956	4798
1471	DB00956	93225
1472	DB00956	246972
1473	DB00956	246973
1474	DB00956	246970
1475	DB00956	246971
1476	DB00956	246976
1477	DB00956	246977
1478	DB00956	246974
1479	DB00956	246975
1480	DB00956	246978
1481	DB00956	246979
1482	DB00956	4826
1483	DB00956	217141
1484	DB00956	77270
1485	DB00956	37460
1486	DB00956	37468
1487	DB00956	70555
1488	DB00956	230314
1489	DB00956	233469
1490	DB00956	238953
1491	DB00956	145746
1492	DB00956	253216
1493	DB00956	174895
1494	DB00956	174897
1495	DB00956	31338
1496	DB00956	174891
1497	DB00956	174893
1498	DB00956	42477
1499	DB00956	88503
1500	DB00956	106349
1501	DB00956	231827
1502	DB00956	174911
1503	DB00956	174913
1504	DB00956	174915
1505	DB00956	239451
1506	DB00956	239450
1507	DB00956	242046
1508	DB00956	242047
1509	DB00956	242044
1510	DB00956	242043
1511	DB00956	242048
1512	DB00956	242049
1513	DB00956	8445
1514	DB00956	246965
1515	DB00956	246967
1516	DB00956	246966
1517	DB00956	246969
1518	DB00956	246968
1519	DB00956	18384
1520	DB00956	230472
1521	DB00956	88665
1522	DB00956	32132
1523	DB00956	14059
1524	DB00956	31624
1525	DB00956	154633
1526	DB00956	154631
1527	DB00956	154637
1528	DB00956	154635
1529	DB00956	30802
1530	DB00956	27316
1531	DB00956	162427
1532	DB00956	162425
1533	DB00956	162423
1534	DB00956	162421
1535	DB00956	162429
1536	DB00956	107503
1537	DB00956	158889
1538	DB00956	158881
1539	DB00956	158883
1540	DB00956	158885
1541	DB00956	158887
1542	DB00956	36574
1543	DB00956	12815
1544	DB00956	33432
1545	DB00956	37326
1546	DB00956	229543
1547	DB00956	233356
1548	DB00956	31913
1549	DB00956	42487
1550	DB00956	3686
1551	DB00956	36792
1552	DB00956	36793
1553	DB00956	234977
1554	DB00956	36086
1555	DB00956	43440
1556	DB00956	230509
1557	DB00956	260785
1558	DB00956	228030
1559	DB00956	243290
1560	DB00956	243291
1561	DB00956	246998
1562	DB00956	217609
1563	DB00956	34722
1564	DB00956	34721
1565	DB00956	38589
1566	DB00956	39675
1567	DB00956	238741
1568	DB00956	88127
1569	DB00956	237179
1570	DB00956	244918
1571	DB00956	13826
1572	DB00956	252724
1573	DB00956	36521
1574	DB00956	239661
1575	DB00956	88370
1576	DB00956	29025
1577	DB00956	17751
1578	DB00956	77364
1579	DB00956	228851
1580	DB00956	236865
1581	DB00956	43537
1582	DB00956	43538
1583	DB00956	37388
1584	DB00956	230236
1585	DB00956	29650
1586	DB00956	22740
1587	DB00956	34121
1588	DB00956	33082
1589	DB00956	76876
1590	DB00956	231374
1591	DB00956	33346
1592	DB00956	237902
1593	DB00956	239502
1594	DB00956	103514
1595	DB00956	243249
1596	DB00956	243248
1597	DB00956	243247
1598	DB00956	243246
1599	DB00956	243245
1600	DB00956	234597
1601	DB00956	252981
1602	DB00956	36312
1603	DB00956	15592
1604	DB00956	15336
1605	DB00956	39029
1606	DB00956	235741
1607	DB00956	77296
1608	DB00956	37356
1609	DB00956	228649
1610	DB00956	27331
1611	DB00956	36085
1612	DB00956	43584
1613	DB00956	43587
1614	DB00956	43582
1615	DB00956	236090
1616	DB00956	27057
1617	DB00956	27056
1618	DB00956	36724
1619	DB00956	113072
1620	DB00956	38681
1621	DB00956	21526
1622	DB00956	70338
1623	DB00956	42063
1624	DB00956	42062
1625	DB00956	246988
1626	DB00956	246987
1627	DB00956	246983
1628	DB00956	246980
1629	DB00956	39684
1630	DB00956	236540
1631	DB00956	243162
1632	DB00956	243163
1633	DB00956	243160
1634	DB00956	243161
1635	DB00956	216476
1636	DB00956	216477
1637	DB00956	216478
1638	DB00956	216479
1639	DB00956	242050
1640	DB00956	242053
1641	DB00956	242052
1642	DB00956	78365
1643	DB00956	36573
1644	DB00956	36575
1645	DB00956	33433
1646	DB00956	33434
1647	DB00956	37226
1648	DB00956	14230
1649	DB00956	15543
1650	DB00956	17789
1651	DB00956	12095
1652	DB00956	12094
1653	DB00956	12091
1654	DB00956	158869
1655	DB00956	25851
1656	DB00956	12503
1657	DB00956	70552
1658	DB00956	17061
1659	DB00956	253207
1660	DB00956	232515
1661	DB00956	237487
1662	DB00956	77774
1663	DB00956	219093
1664	DB00956	234896
1665	DB00956	234664
1666	DB01099	202420
1667	DB01099	40800073
1668	DB01099	504
1669	DB01099	505
1670	DB01099	40801362
1671	DB01099	10052
1672	DB01099	10051
1673	DB00955	235696
1674	DB00955	103052
1675	DB00955	106304
1676	DB00955	260850
1677	DB00955	261334
1678	DB00955	253817
1679	DB01095	12411
1680	DB01095	12412
1681	DB01095	12514
1682	DB01095	12513
1683	DB01095	29171
1684	DB01095	29172
1685	DB01097	23884
1686	DB01097	23885
1687	DB01097	23886
1688	DB01097	23873
1689	DB01097	23872
1690	DB01097	23874
1691	DB04572	205324
1692	DB04572	205325
1693	DB04572	205322
1694	DB04572	205323
1695	DB04572	181439
1696	DB04572	181433
1697	DB04572	181431
1698	DB04572	181437
1699	DB04572	181435
1700	DB04572	205292
1701	DB04572	205290
1702	DB04572	205296
1703	DB04572	205294
1704	DB04572	181455
1705	DB04572	181451
1706	DB04572	181453
1707	DB04572	14621
1708	DB04572	181429
1709	DB04572	181427
1710	DB04572	30778
1711	DB04572	205288
1712	DB04572	181449
1713	DB04572	181447
1714	DB04572	181445
1715	DB04572	181443
1716	DB04572	181441
1717	DB04572	205298
1718	DB04572	205286
1719	DB04572	205300
1720	DB04572	205302
1721	DB04572	205304
1722	DB04572	205306
1723	DB04572	40801642
1724	DB04572	7901
1725	DB04572	145931
1726	DB01091	18847
1727	DB01091	18852
1728	DB01091	34681
1729	DB00160	19266
1730	DB00160	19155
1731	DB00160	212746
1732	DB00160	228548
1733	DB00160	212590
1734	DB00160	214770
1735	DB00160	237606
1736	DB05109	224390
1737	DB05109	224389
1738	DB01319	87839
1739	DB01319	88006
1740	DB01319	37182
1741	DB01319	37181
1742	DB00676	250668
1743	DB00676	250667
1744	DB00676	235940
1745	DB00676	234490
1746	DB00676	19685
1747	DB00676	103694
1748	DB00676	1569
1749	DB00676	237907
1750	DB00676	21104
1751	DB06703	214535
1752	DB06703	214534
1753	DB06703	214537
1754	DB06703	214531
1755	DB06703	214530
1756	DB06703	214532
1757	DB06703	214587
1758	DB06703	214545
1759	DB06703	214547
1760	DB06703	214541
1761	DB06703	214543
1762	DB06703	214549
1763	DB06703	197854
1764	DB06703	214621
1765	DB06703	214599
1766	DB06703	214597
1767	DB06703	197852
1768	DB06703	197857
1769	DB06703	197858
1770	DB06703	217070
1771	DB06703	214526
1772	DB06703	214527
1773	DB06703	214524
1774	DB06703	214525
1775	DB06703	214522
1776	DB06703	214523
1777	DB06703	214528
1778	DB06703	214529
1779	DB06703	214567
1780	DB06703	214579
1781	DB06703	214571
1782	DB06703	214573
1783	DB06703	214575
1784	DB06703	214577
1785	DB06703	214623
1786	DB06703	197856
1787	DB06703	214589
1788	DB06703	214581
1789	DB06703	214583
1790	DB06703	214585
1791	DB06703	217065
1792	DB06703	214603
1793	DB06703	214569
1794	DB06703	214563
1795	DB06703	214561
1796	DB06703	214565
1797	DB06703	214613
1798	DB06703	214533
1799	DB06703	214539
1800	DB06703	214609
1801	DB06703	214601
1802	DB06703	214607
1803	DB06703	214605
1804	DB06703	214604
1805	DB06703	214617
1806	DB06703	214551
1807	DB06703	214557
1808	DB06703	214555
1809	DB06703	214559
1810	DB06703	214595
1811	DB06703	214593
1812	DB06703	214591
1813	DB06703	214553
1814	DB06703	214619
1815	DB06703	214615
1816	DB06703	214611
1817	DB06703	197853
1818	DB06703	197855
1819	DB06703	197843
1820	DB06703	197845
1821	DB06703	197844
1822	DB06703	197847
1823	DB06703	197846
1824	DB06703	197849
1825	DB06703	197848
1826	DB06703	214521
1827	DB01259	78803
1828	DB01259	78752
1829	DB01013	251089
1830	DB01013	25036
1831	DB01013	230681
1832	DB01013	78574
1833	DB01013	78573
1834	DB01013	167201
1835	DB01013	9630
1836	DB01013	9631
1837	DB01013	9632
1838	DB01013	16438
1839	DB01013	34484
1840	DB01013	13204
1841	DB01013	13203
1842	DB01013	145151
1843	DB01013	167149
1844	DB01013	89797
1845	DB01013	89795
1846	DB01013	145113
1847	DB01013	260863
1848	DB01013	24569
1849	DB01013	145141
1850	DB01013	167159
1851	DB01013	167155
1852	DB01013	167157
1853	DB01013	167151
1854	DB01013	167153
1855	DB01013	167189
1856	DB01013	167187
1857	DB01013	167185
1858	DB01013	167183
1859	DB01013	167181
1860	DB01013	218236
1861	DB01013	28973
1862	DB01013	230577
1863	DB01013	167195
1864	DB01013	218170
1865	DB01013	144440
1866	DB01013	167161
1867	DB01013	167163
1868	DB01013	167167
1869	DB01013	167169
1870	DB01013	24083
1871	DB01013	17375
1872	DB01013	33704
1873	DB01013	33705
1874	DB01013	33706
1875	DB01013	33707
1876	DB01013	7755
1877	DB01013	7757
1878	DB01013	7756
1879	DB01013	145130
1880	DB01013	38070
1881	DB01013	167191
1882	DB01013	167193
1883	DB01013	167197
1884	DB01013	167199
1885	DB01013	36601
1886	DB01013	144439
1887	DB01013	167165
1888	DB01013	17218
1889	DB01013	17923
1890	DB01013	38071
1891	DB01013	218161
1892	DB01013	167173
1893	DB01013	167177
1894	DB01013	167175
1895	DB01013	167179
1896	DB01013	167171
1897	DB01013	167205
1898	DB01013	167207
1899	DB01013	167203
1900	DB01013	28779
1901	DB01013	43361
1902	DB01013	43364
1903	DB01013	29015
1904	DB01256	190071
1905	DB01256	190073
1906	DB01256	190105
1907	DB01256	190107
1908	DB01256	190109
1909	DB01256	190069
1910	DB01256	190067
1911	DB01256	190065
1912	DB01256	190061
1913	DB01256	190063
1914	DB01256	81745
1915	DB01256	81743
1916	DB01256	190117
1917	DB01256	190115
1918	DB01256	190113
1919	DB01256	190111
1920	DB01256	190059
1921	DB01255	220637
1922	DB01255	89783
1923	DB01255	89785
1924	DB01255	89784
1925	DB01255	89789
1926	DB01255	89786
1927	DB01255	220627
1928	DB01255	89787
1929	DB01255	81476
1930	DB01255	81475
1931	DB01255	81474
1932	DB01255	81950
1933	DB01255	81951
1934	DB01255	81952
1935	DB00413	21291
1936	DB00413	21290
1937	DB00413	21293
1938	DB00413	21292
1939	DB00413	21294
1940	DB00413	101028
1941	DB00413	101029
1942	DB00413	101026
1943	DB00413	88568
1944	DB00413	88567
1945	DB00413	21287
1946	DB00413	21288
1947	DB00413	21289
1948	DB00413	22739
1949	DB00413	261132
1950	DB00413	198781
1951	DB00413	198780
1952	DB00413	198787
1953	DB00413	198788
1954	DB00413	22719
1955	DB00413	101023
1956	DB00413	101024
1957	DB00413	101025
1958	DB00413	101027
1959	DB00413	101032
1960	DB00413	101031
1961	DB00413	101030
1962	DB01253	77100
1963	DB01253	36941
1964	DB01253	9945
1965	DB01253	2867
1966	DB01253	41932
1967	DB00890	5892
1968	DB00890	245706
1969	DB00890	33709
1970	DB00890	9846
1971	DB01250	2494
1972	DB01250	10773
1973	DB01077	9995
1974	DB01077	9994
1975	DB01077	9996
1976	DB01077	2422
1977	DB01077	2423
1978	DB01077	2424
1979	DB01076	37854
1980	DB01076	37855
1981	DB01076	37856
1982	DB01076	37850
1983	DB01076	37851
1984	DB01076	37852
1985	DB01076	37853
1986	DB01076	40210
1987	DB01076	19256
1988	DB01076	19257
1989	DB01076	37849
1990	DB01076	28650
1991	DB01076	164669
1992	DB01076	164667
1993	DB01076	164665
1994	DB01076	164663
1995	DB01076	164661
1996	DB01076	208620
1997	DB01076	208624
1998	DB01076	208623
1999	DB01076	40203
2000	DB01076	40202
2001	DB01076	40204
2002	DB01076	40209
2003	DB01076	40208
2004	DB01076	184593
2005	DB01076	184592
2006	DB01076	184591
2007	DB01076	184597
2008	DB01076	184596
2009	DB01076	184595
2010	DB01076	184594
2011	DB01076	184599
2012	DB01076	184598
2013	DB01076	28645
2014	DB01076	164681
2015	DB01076	164683
2016	DB01076	164685
2017	DB01076	164687
2018	DB01076	164671
2019	DB01076	164673
2020	DB01076	164675
2021	DB01076	164677
2022	DB01076	164679
2023	DB01076	38128
2024	DB01076	208604
2025	DB01076	208605
2026	DB01076	19178
2027	DB01076	19177
2028	DB01076	19176
2029	DB01076	208606
2030	DB01076	208607
2031	DB01076	21118
2032	DB01076	208621
2033	DB01076	164659
2034	DB01076	38121
2035	DB01076	38123
2036	DB01076	38122
2037	DB01076	38125
2038	DB01076	38124
2039	DB01076	38127
2040	DB01076	38126
2041	DB01076	184605
2042	DB01076	184604
2043	DB01076	184603
2044	DB01076	184602
2045	DB01076	184601
2046	DB01076	184600
2047	DB01075	97158
2048	DB01075	95793
2049	DB01075	250999
2050	DB01075	250998
2051	DB01075	250997
2052	DB01075	250996
2053	DB01075	250995
2054	DB01075	260883
2055	DB01075	102365
2056	DB01075	259520
2057	DB01075	107135
2058	DB01075	39551
2059	DB01075	239122
2060	DB01075	82284
2061	DB01075	81739
2062	DB01075	37885
2063	DB01075	145058
2064	DB01075	98105
2065	DB01075	37410
2066	DB01075	88313
2067	DB01075	39075
2068	DB01075	224530
2069	DB01075	241728
2070	DB01075	241729
2071	DB01075	241722
2072	DB01075	241723
2073	DB01075	241720
2074	DB01075	241726
2075	DB01075	241727
2076	DB01075	241724
2077	DB01075	241725
2078	DB01075	203520
2079	DB01075	203521
2080	DB01075	217598
2081	DB01075	13002
2082	DB01075	234564
2083	DB01075	211619
2084	DB01075	110336
2085	DB01075	110337
2086	DB01075	15795
2087	DB01075	113028
2088	DB01075	39348
2089	DB01075	110146
2090	DB01075	88617
2091	DB01075	30384
2092	DB01075	11935
2093	DB01075	43614
2094	DB01075	43612
2095	DB01075	26884
2096	DB01075	24658
2097	DB01075	8364
2098	DB01075	13211
2099	DB01075	202697
2100	DB01075	15539
2101	DB01075	13396
2102	DB01075	79128
2103	DB01075	20225
2104	DB01075	94517
2105	DB01075	94514
2106	DB01075	36465
2107	DB01075	37331
2108	DB01075	12556
2109	DB01075	111230
2110	DB01075	204650
2111	DB01075	93851
2112	DB01075	40778
2113	DB01075	77033
2114	DB01075	238981
2115	DB01075	14515
2116	DB01075	16223
2117	DB01075	102494
2118	DB01075	2509
2119	DB01075	2508
2120	DB01075	2506
2121	DB01075	2504
2122	DB01075	2502
2123	DB01075	2500
2124	DB01075	235243
2125	DB01075	24280
2126	DB01075	253359
2127	DB01075	81436
2128	DB01075	246012
2129	DB01075	246019
2130	DB01075	230161
2131	DB01075	152205
2132	DB01075	152207
2133	DB01075	152201
2134	DB01075	152203
2135	DB01075	237698
2136	DB01075	104414
2137	DB01075	104415
2138	DB01075	104412
2139	DB01075	104413
2140	DB01075	104410
2141	DB01075	233128
2142	DB01075	259908
2143	DB01075	237108
2144	DB01075	251003
2145	DB01075	14353
2146	DB01075	14355
2147	DB01075	251001
2148	DB01075	215867
2149	DB01075	81781
2150	DB01075	81788
2151	DB01075	81777
2152	DB01075	230354
2153	DB01075	341
2154	DB01075	17722
2155	DB01075	77377
2156	DB01075	5503
2157	DB01075	546
2158	DB01075	545
2159	DB01075	16350
2160	DB01075	21249
2161	DB01075	198222
2162	DB01075	77651
2163	DB01075	231808
2164	DB01075	76538
2165	DB01075	228731
2166	DB01075	152099
2167	DB01075	152095
2168	DB01075	152097
2169	DB01075	152091
2170	DB01075	152093
2171	DB01075	32454
2172	DB01075	98391
2173	DB01075	254365
2174	DB01075	152111
2175	DB01075	152113
2176	DB01075	152115
2177	DB01075	152117
2178	DB01075	152119
2179	DB01075	228180
2180	DB01075	7410
2181	DB01075	43641
2182	DB01075	43645
2183	DB01075	22202
2184	DB01075	253197
2185	DB01075	100601
2186	DB01075	235711
2187	DB01075	261929
2188	DB01075	227237
2189	DB01075	81750
2190	DB01075	113724
2191	DB01075	223708
2192	DB01075	77289
2193	DB01075	100375
2194	DB01075	229505
2195	DB01075	5381
2196	DB01075	109684
2197	DB01075	81832
2198	DB01075	253304
2199	DB01075	214825
2200	DB01075	260326
2201	DB01075	77410
2202	DB01075	208045
2203	DB01075	208046
2204	DB01075	236576
2205	DB01075	28201
2206	DB01075	28200
2207	DB01075	22464
2208	DB01075	22463
2209	DB01075	259886
2210	DB01075	89151
2211	DB01075	243098
2212	DB01075	243099
2213	DB01075	243092
2214	DB01075	243093
2215	DB01075	243090
2216	DB01075	243091
2217	DB01075	13270
2218	DB01075	13271
2219	DB01075	113677
2220	DB01075	33423
2221	DB01075	229619
2222	DB01075	103611
2223	DB01075	241788
2224	DB01075	241789
2225	DB01075	241784
2226	DB01075	241785
2227	DB01075	241786
2228	DB01075	241787
2229	DB01075	241780
2230	DB01075	241781
2231	DB01075	241782
2232	DB01075	241783
2233	DB01075	8293
2234	DB01075	207916
2235	DB01075	236573
2236	DB01075	35032
2237	DB01075	15182
2238	DB01075	15180
2239	DB01075	239241
2240	DB01075	42527
2241	DB01075	252812
2242	DB01075	33836
2243	DB01075	32407
2244	DB01075	113684
2245	DB01075	109140
2246	DB01075	31939
2247	DB01075	219088
2248	DB01075	89367
2249	DB01075	89366
2250	DB01075	235397
2251	DB01075	12391
2252	DB01075	152143
2253	DB01075	152141
2254	DB01075	152147
2255	DB01075	152145
2256	DB01075	152149
2257	DB01075	237533
2258	DB01075	145426
2259	DB01075	145420
2260	DB01075	145423
2261	DB01075	186353
2262	DB01075	186352
2263	DB01075	186351
2264	DB01075	186350
2265	DB01075	186357
2266	DB01075	186356
2267	DB01075	186354
2268	DB01075	186359
2269	DB01075	186358
2270	DB01075	246003
2271	DB01075	229885
2272	DB01075	208093
2273	DB01075	5878
2274	DB01075	198143
2275	DB01075	78468
2276	DB01075	254705
2277	DB01075	233184
2278	DB01075	223589
2279	DB01075	13573
2280	DB01075	233969
2281	DB01075	14999
2282	DB01075	241803
2283	DB01075	241802
2284	DB01075	241801
2285	DB01075	241800
2286	DB01075	241805
2287	DB01075	241804
2288	DB01075	241808
2289	DB01075	103002
2290	DB01075	241759
2291	DB01075	241758
2292	DB01075	241757
2293	DB01075	241756
2294	DB01075	241754
2295	DB01075	241753
2296	DB01075	241752
2297	DB01075	241751
2298	DB01075	241750
2299	DB01075	229608
2300	DB01075	261070
2301	DB01075	12881
2302	DB01075	93852
2303	DB01075	18793
2304	DB01075	223089
2305	DB01075	32574
2306	DB01075	113037
2307	DB01075	260606
2308	DB01075	37050
2309	DB01075	238875
2310	DB01075	78188
2311	DB01075	77095
2312	DB01075	77096
2313	DB01075	81862
2314	DB01075	200439
2315	DB01075	239477
2316	DB01075	236715
2317	DB01075	76439
2318	DB01075	232463
2319	DB01075	241755
2320	DB01075	88916
2321	DB01075	88915
2322	DB01075	238269
2323	DB01075	212774
2324	DB01075	17298
2325	DB01075	251020
2326	DB01075	232349
2327	DB01075	239002
2328	DB01075	110140
2329	DB01075	12386
2330	DB01075	152153
2331	DB01075	29392
2332	DB01075	31153
2333	DB01075	205447
2334	DB01075	39728
2335	DB01075	236879
2336	DB01075	253059
2337	DB01075	228512
2338	DB01075	2752
2339	DB01075	237203
2340	DB01075	233276
2341	DB01075	3706
2342	DB01075	3707
2343	DB01075	113103
2344	DB01075	113563
2345	DB01075	2498
2346	DB01075	2495
2347	DB01075	2497
2348	DB01075	2496
2349	DB01075	99995
2350	DB01075	99994
2351	DB01075	204649
2352	DB01075	239290
2353	DB01075	7215
2354	DB01075	261276
2355	DB01075	2514
2356	DB01075	2510
2357	DB01075	2511
2358	DB01075	2512
2359	DB01075	145908
2360	DB01075	31969
