CUI	Node_ID	Node_Type
C0026827	C0026827	SideEffect
C0026826	C0026826	SideEffect
C0026825	C0026825	SideEffect
C0026821	C0026821	SideEffect
C0948266	C0948266	SideEffect
C0035167	DB01180	Compound
C0948268	C0948268	SideEffect
C0528166	DB00315	Compound
C3471119	91283	Gene
C3471116	345222	Gene
C3471117	79684	Gene
C3471110	148932	Gene
C0031392	DB00780	Compound
C0009269	C0009269	SideEffect
C0009262	DB01394	Compound
C1167761	C1167761	SideEffect
C1167760	C1167760	SideEffect
C0006434	C0006434	SideEffect
C0006435	C0006435	SideEffect
C0006430	C0006430	SideEffect
C0155616	C0155616	SideEffect
C1417371	4478	Gene
C1417374	4481	Gene
C1417375	4482	Gene
C0302859	C0302859	SideEffect
C0302858	C0302858	SideEffect
C0674432	DB01601	Compound
C0015371	C0015371	SideEffect
C0718495	DB06768	Compound
C0341212	C0341212	SideEffect
C0015376	C0015376	SideEffect
C0030446	C0030446	SideEffect
C0024530	C0024530	SideEffect
C2930821	C2930821	SideEffect
C0860752	C0860752	SideEffect
C1540600	C1540600	SideEffect
C0178416	C0178416	SideEffect
C0178415	C0178415	SideEffect
C0025668	DB00474	Compound
C0858678	C0858678	SideEffect
C1969618	148930	Gene
C1969616	100132074	Gene
C0872380	C0872380	SideEffect
C1421582	7546	Gene
C0853592	C0853592	SideEffect
C0853595	C0853595	SideEffect
C1422249	93986	Gene
C1538987	25936	Gene
C1857683	55850	Gene
C0156339	C0156339	SideEffect
C1825162	222584	Gene
C1825163	128876	Gene
C1825161	84985	Gene
C1825166	113828	Gene
C1825167	644815	Gene
C1420457	27067	Gene
C1455838	5360	Gene
C0729549	C0729549	SideEffect
C0032776	C0032776	SideEffect
C0035204	C0035204	SideEffect
C0020404	DB00557	Compound
C0020402	DB01005	Compound
C1413112	824	Gene
C1413113	825	Gene
C1413110	11132	Gene
C1413111	11131	Gene
C1538336	90120	Gene
C1413117	23473	Gene
C1413114	826	Gene
C1413115	726	Gene
C0028173	C0028173	SideEffect
C1413118	388743	Gene
C1538339	414328	Gene
C1428209	57615	Gene
C3665624	C3665624	SideEffect
C0702166	C0702166	SideEffect
C0702163	C0702163	SideEffect
C0476273	C0476273	SideEffect
C1453933	DB01265	Compound
C1538598	7703	Gene
C1538599	10336	Gene
C1538596	84105	Gene
C1538597	84759	Gene
C1538595	55872	Gene
C1538592	139135	Gene
C1538593	22976	Gene
C1538590	165631	Gene
C1538591	54956	Gene
C1414463	2101	Gene
C1414462	2100	Gene
C1414461	2099	Gene
C1414460	11082	Gene
C1414467	2107	Gene
C1414466	2104	Gene
C1414465	2103	Gene
C0004144	C0004144	SideEffect
C0004147	DB00335	Compound
C0239729	C0239729	SideEffect
C0235876	C0235876	SideEffect
C0920171	C0920171	SideEffect
C0235874	C0235874	SideEffect
C1826528	54995	Gene
C1826527	92106	Gene
C1826526	58495	Gene
C1826525	56957	Gene
C1826524	161725	Gene
C1826523	51633	Gene
C0005818	C0005818	SideEffect
C1826521	55593	Gene
C1826520	54726	Gene
C0004499	DB01061	Compound
C0751774	D020189	Symptom
C1429194	390664	Gene
C0751772	D020187	Symptom
C0015397	C0015397	SideEffect
C0015395	C0015395	SideEffect
C0015393	C0015393	SideEffect
C1428932	158427	Gene
C1426938	127018	Gene
C1427745	83891	Gene
C1426934	326340	Gene
C1426935	130872	Gene
C2829041	400673	Gene
C1426930	51082	Gene
C1426931	55812	Gene
C1426932	51562	Gene
C1426933	340205	Gene
C1427741	25948	Gene
C0001511	C0001511	SideEffect
C0238457	C0238457	SideEffect
C0001519	D000270	Symptom
C0281839	C0281839	SideEffect
C0853926	C0853926	SideEffect
C1366550	2778	Gene
C1366557	7040	Gene
C1366556	6046	Gene
C1366555	1806	Gene
C0015938	D005320	Symptom
C2681455	645027	Gene
C2681454	400954	Gene
C0015930	C0015930	SideEffect
C0015930	D005316	Symptom
C2681450	285588	Gene
C0015934	C0015934	SideEffect
C0236061	C0236061	SideEffect
C0236065	C0236065	SideEffect
C0236068	C0236068	SideEffect
C0050962	DB00600	Compound
C0018546	DB00502	Compound
C0018549	DB01159	Compound
C1837221	414899	Gene
C0426747	C0426747	SideEffect
C0235014	C0235014	SideEffect
C0086525	C0086525	SideEffect
C0086525	D005221	Symptom
C3470206	390595	Gene
C0059772	DB01545	Compound
C3544214	C3544214	SideEffect
C2680471	727910	Gene
C0028817	C0028817	SideEffect
C1825175	653333	Gene
C1825174	85002	Gene
C0270327	C0270327	SideEffect
C1420427	8636	Gene
C1825170	157638	Gene
C1825172	619431	Gene
C1420428	6745	Gene
C1420429	6746	Gene
C1421742	9534	Gene
C1428215	84838	Gene
C1428214	284312	Gene
C1428213	221035	Gene
C1428210	284443	Gene
C2680478	389177	Gene
C1428219	115560	Gene
C1428218	26048	Gene
C1424507	114336	Gene
C1424506	114335	Gene
C1424505	9704	Gene
C1424504	56919	Gene
C1424503	55760	Gene
C1424502	22907	Gene
C1424501	64794	Gene
C1424500	63876	Gene
C2955673	C2955673	SideEffect
C1418552	5270	Gene
C0038354	C0038354	SideEffect
C0068475	DB04861	Compound
C1417178	23609	Gene
C1417179	7681	Gene
C1417174	8195	Gene
C1417175	4289	Gene
C1417176	2872	Gene
C1417177	23608	Gene
C1417171	4285	Gene
C1417172	4286	Gene
C0235006	C0235006	SideEffect
C0235004	C0235004	SideEffect
C2680463	258010	Gene
C0235002	C0235002	SideEffect
C2680469	9895	Gene
C2680468	25851	Gene
C0006983	DB00389	Compound
C1336563	6884	Gene
C1336562	6883	Gene
C1336561	6882	Gene
C1336560	6881	Gene
C1336567	6874	Gene
C1336566	83860	Gene
C1336565	6873	Gene
C1336564	6872	Gene
C0085762	C0085762	SideEffect
C1336569	6878	Gene
C1336568	6877	Gene
C1427154	164633	Gene
C1427156	116113	Gene
C1427151	255631	Gene
C1427150	219931	Gene
C1336576	6891	Gene
C0037052	C0037052	SideEffect
C0277589	C0277589	SideEffect
C0277585	C0277585	SideEffect
C0581879	C0581879	SideEffect
C2681330	645811	Gene
C2681331	147872	Gene
C2681332	550631	Gene
C2681333	339965	Gene
C1426219	84547	Gene
C1417828	22817	Gene
C1417829	7181	Gene
C1426211	9647	Gene
C1417827	9970	Gene
C1417824	10062	Gene
C1417825	9971	Gene
C1417822	9975	Gene
C1417823	7376	Gene
C1417820	190	Gene
C1417821	9572	Gene
C1823227	26115	Gene
C1823226	85461	Gene
C1823225	51616	Gene
C1823221	26097	Gene
C2609199	C2609199	SideEffect
C1823229	128387	Gene
C1823228	55617	Gene
C0423628	C0423628	SideEffect
C0346421	C0346421	SideEffect
C1504343	C1504343	SideEffect
C0772089	DB00209	Compound
C0677483	C0677483	SideEffect
C0036093	C0036093	SideEffect
C0022265	DB00982	Compound
C0022267	DB08941	Compound
C0072802	DB00119	Compound
C0687675	C0687675	SideEffect
C1421290	7334	Gene
C1421291	7335	Gene
C1421292	7336	Gene
C1421293	7337	Gene
C1421296	9354	Gene
C1421297	10277	Gene
C0068788	DB00507	Compound
C0265935	C0265935	SideEffect
C0076275	DB01083	Compound
C0232599	C0232599	SideEffect
C0234909	C0234909	SideEffect
C1096657	C1096657	SideEffect
C1096658	C1096658	SideEffect
C0034933	C0034933	SideEffect
C0521706	C0521706	SideEffect
C0034931	C0034931	SideEffect
C0034935	C0034935	SideEffect
C0031212	C0031212	SideEffect
C0027343	C0027343	SideEffect
C0027348	DB00844	Compound
C0025319	C0025319	SideEffect
C1416704	23633	Gene
C1416705	3837	Gene
C1416706	3842	Gene
C1416700	3838	Gene
C1416701	3839	Gene
C1416702	3840	Gene
C1416703	3841	Gene
C1416708	11133	Gene
C3146566	284297	Gene
C0278115	D010264	Symptom
C0151618	C0151618	SideEffect
C0278119	D020335	Symptom
C0221058	D060486	Symptom
C1112712	C1112712	SideEffect
C0234906	C0234906	SideEffect
C1538866	165918	Gene
C0034065	C0034065	SideEffect
C1538864	115992	Gene
C1538865	26001	Gene
C1538863	494470	Gene
C1538860	140432	Gene
C0034063	C0034063	SideEffect
C0034068	C0034068	SideEffect
C0034069	C0034069	SideEffect
C1538868	285533	Gene
C1538869	285671	Gene
C1419208	9545	Gene
C1963790	C1963790	SideEffect
C3471304	55317	Gene
C3471307	347736	Gene
C0070895	DB00529	Compound
C1412274	10939	Gene
C0155428	C0155428	SideEffect
C1825442	286436	Gene
C1825446	26061	Gene
C0530105	DB00565	Compound
C0403639	C0403639	SideEffect
C0403632	C0403632	SideEffect
C0242957	2064	Gene
C1537661	10299	Gene
C1537660	54708	Gene
C1537663	220972	Gene
C1537662	64844	Gene
C1537665	65108	Gene
C1537664	92979	Gene
C1537667	153562	Gene
C1537666	92935	Gene
C1537669	22983	Gene
C1537668	91862	Gene
C0009952	C0009952	SideEffect
C1332721	983	Gene
C1332720	984	Gene
C1332722	11140	Gene
C0079856	DB00680	Compound
C1332724	8318	Gene
C1332727	8317	Gene
C1823235	84218	Gene
C1332729	1003	Gene
C1332728	1012	Gene
C0013378	C0013378	SideEffect
C0033308	DB00396	Compound
C1823237	729877	Gene
C1537531	353132	Gene
C1823231	414059	Gene
C1969798	157807	Gene
C1854378	286749	Gene
C1823232	414060	Gene
C0030783	C0030783	SideEffect
C3267156	C3267156	SideEffect
C1969797	389289	Gene
C1540038	116447	Gene
C1540039	1861	Gene
C1540036	23112	Gene
C1540037	57690	Gene
C1540034	64102	Gene
C1540035	27327	Gene
C1540033	10188	Gene
C1540030	84000	Gene
C1540031	11013	Gene
C0857979	C0857979	SideEffect
C1424749	170692	Gene
C0241210	D007805	Symptom
C0026636	C0026636	SideEffect
C1424740	116832	Gene
C1424743	23534	Gene
C0026635	D009058	Symptom
C0026633	C0026633	SideEffect
C1424747	170690	Gene
C2239647	389170	Gene
C2239646	150082	Gene
C2239645	643812	Gene
C2239644	388818	Gene
C2239643	100131902	Gene
C2239642	643803	Gene
C2239640	337985	Gene
C1413035	11094	Gene
C1413037	11092	Gene
C1538256	201516	Gene
C0080276	C0080276	SideEffect
C0080274	C0080274	SideEffect
C1538251	84133	Gene
C0235248	C0235248	SideEffect
C1320474	C1320474	SideEffect
C1320474	D009127	Symptom
C1429048	728929	Gene
C1538252	148066	Gene
C0856597	C0856597	SideEffect
C0012132	DB00943	Compound
C1538259	10840	Gene
C1413038	759	Gene
C1419414	9921	Gene
C1539292	27120	Gene
C1412473	10930	Gene
C1539290	200895	Gene
C1412471	338	Gene
C1539296	55735	Gene
C1412477	344	Gene
C1539294	29958	Gene
C1412475	341	Gene
C1539298	58511	Gene
C1412479	346	Gene
C0856623	C0856623	SideEffect
C1413417	10164	Gene
C1416474	3664	Gene
C1968827	441161	Gene
C0542247	C0542247	SideEffect
C1416475	3665	Gene
C1968823	440044	Gene
C1968822	283238	Gene
C0233973	C0233973	SideEffect
C1968820	201305	Gene
C0085218	5896	Gene
C1096355	C1096355	SideEffect
C0848309	C0848309	SideEffect
C1422372	51021	Gene
C0405106	C0405106	SideEffect
C1422370	54460	Gene
C0234199	C0234199	SideEffect
C1422376	9801	Gene
C1422377	63875	Gene
C1422374	64963	Gene
C1422375	64968	Gene
C0234192	C0234192	SideEffect
C0234193	C0234193	SideEffect
C0234190	D006987	Symptom
C1422379	124995	Gene
C0007873	C0007873	SideEffect
C0242172	C0242172	SideEffect
C1416478	3669	Gene
C1539878	338596	Gene
C1539879	342667	Gene
C1539876	7903	Gene
C1539877	29906	Gene
C1539874	8128	Gene
C1539875	51046	Gene
C1539872	30815	Gene
C1539873	6489	Gene
C1539870	27090	Gene
C1539871	81849	Gene
C0074722	DB01390	Compound
C1413703	10488	Gene
C1413702	1385	Gene
C1413701	23418	Gene
C1413700	1384	Gene
C1413706	1390	Gene
C1413704	1388	Gene
C1413709	1394	Gene
C1413708	1393	Gene
C1419667	11224	Gene
C1419663	6164	Gene
C1419668	6165	Gene
C1419669	6166	Gene
C0268849	D053201	Symptom
C0575090	C0575090	SideEffect
C0406458	C0406458	SideEffect
C3469951	132001	Gene
C1825755	390792	Gene
C1825754	8687	Gene
C1825756	125115	Gene
C1825751	3886	Gene
C1825750	3885	Gene
C1825753	8688	Gene
C1825752	8689	Gene
C1825759	112802	Gene
C1415875	3416	Gene
C0002962	C0002962	SideEffect
C0002962	D000787	Symptom
C0002963	C0002963	SideEffect
C0002963	D000788	Symptom
C0002965	C0002965	SideEffect
C1426346	253935	Gene
C1826310	55154	Gene
C1414168	1828	Gene
C1414169	1829	Gene
C1826314	4499	Gene
C1826315	92140	Gene
C1414162	11123	Gene
C1414163	8624	Gene
C1414160	1827	Gene
C1414161	10231	Gene
C1414167	53820	Gene
C1414164	10311	Gene
C1414165	10281	Gene
C1414176	1837	Gene
C1824804	27254	Gene
C1824805	7812	Gene
C1824800	64784	Gene
C1824808	79848	Gene
C1824809	51496	Gene
C1415415	3018	Gene
C1415414	8342	Gene
C1415417	8344	Gene
C1415416	8343	Gene
C1415411	3017	Gene
C1415410	8339	Gene
C1415413	8341	Gene
C1415412	8340	Gene
C1415419	8345	Gene
C0274702	C0274702	SideEffect
C0438716	C0438716	SideEffect
C0438717	C0438717	SideEffect
C2681558	728340	Gene
C0234979	C0234979	SideEffect
C0001707	C0001707	SideEffect
C0001707	D000334	Symptom
C2681551	653641	Gene
C0234972	C0234972	SideEffect
C1424652	10590	Gene
C2681554	493869	Gene
C0234975	C0234975	SideEffect
C2681556	643226	Gene
C2239328	339761	Gene
C2239329	221955	Gene
C0059985	DB01073	Compound
C1699926	DB08868	Compound
C3470072	27351	Gene
C3470073	51029	Gene
C1424651	84649	Gene
C2239322	100130361	Gene
C1421944	23175	Gene
C1421945	8581	Gene
C1421946	81631	Gene
C1421947	57192	Gene
C1421940	24138	Gene
C1421941	24137	Gene
C3147763	100526664	Gene
C0969589	DB01274	Compound
C0596123	196	Gene
C1421948	255231	Gene
C1421949	55283	Gene
C0003708	C0003708	SideEffect
C1420099	8170	Gene
C1420098	6563	Gene
C1420091	6558	Gene
C1420090	6557	Gene
C1420093	6560	Gene
C1420092	6559	Gene
C1420095	10723	Gene
C1420094	9990	Gene
C1420097	9058	Gene
C1420096	6561	Gene
C0961209	DB06802	Compound
C0042928	C0042928	SideEffect
C0006285	C0006285	SideEffect
C1825031	84288	Gene
C0006287	C0006287	SideEffect
C1825033	283229	Gene
C1825034	84766	Gene
C1825035	374786	Gene
C1825036	9343	Gene
C1825037	133584	Gene
C1825038	10919	Gene
C1825039	23741	Gene
C0427008	C0427008	SideEffect
C0040409	C0040409	SideEffect
C1418893	5555	Gene
C1418890	10394	Gene
C1418891	10216	Gene
C1337007	7486	Gene
C0034263	DB00147	Compound
C1418894	5558	Gene
C0034261	DB00545	Compound
C1418898	5563	Gene
C1418899	5564	Gene
C0301373	DB01625	Compound
C0525133	DB00516	Compound
C1423548	51164	Gene
C1423549	23246	Gene
C1423542	81839	Gene
C1423543	64754	Gene
C1423541	57216	Gene
C1423546	64131	Gene
C1423547	64132	Gene
C1423544	8301	Gene
C1423545	27237	Gene
C1422639	55891	Gene
C1422638	64901	Gene
C1422633	54898	Gene
C1422632	6785	Gene
C1422631	64902	Gene
C1422630	4953	Gene
C1422630	89874	Gene
C1422637	50700	Gene
C1422636	56987	Gene
C1422635	64834	Gene
C1422634	64100	Gene
C1427040	51194	Gene
C1427047	56896	Gene
C1427046	55786	Gene
C1427045	23198	Gene
C1427048	338398	Gene
C1412138	23784	Gene
C1835838	80725	Gene
C1412133	54	Gene
C1835834	387601	Gene
C1835837	360205	Gene
C1835836	347734	Gene
C1412137	59	Gene
C1412136	58	Gene
C1412135	56	Gene
C1412134	49	Gene
C2240195	26974	Gene
C1418278	5083	Gene
C1418276	5080	Gene
C1418277	7849	Gene
C1418274	5076	Gene
C1418275	5078	Gene
C1418272	5073	Gene
C1418273	5075	Gene
C1418270	5071	Gene
C2240198	201181	Gene
C1824077	9326	Gene
C1824076	57169	Gene
C1824075	729648	Gene
C1824074	388558	Gene
C1824072	646915	Gene
C1824071	390980	Gene
C1824070	219578	Gene
C1824079	131368	Gene
C1824078	83444	Gene
C1539119	129684	Gene
C0671970	DB01101	Compound
C0429098	C0429098	SideEffect
C0429097	C0429097	SideEffect
C0549249	C0549249	SideEffect
C1322253	C1322253	SideEffect
C1537463	57456	Gene
C1539111	84518	Gene
C1537461	84162	Gene
C1537460	23325	Gene
C1426390	55680	Gene
C1426391	161882	Gene
C1426392	142689	Gene
C1539110	55748	Gene
C1537469	57536	Gene
C1333659	2620	Gene
C1426398	127247	Gene
C1412373	60529	Gene
C1412372	257	Gene
C1539115	154043	Gene
C1412374	23600	Gene
C1823418	201799	Gene
C1823419	132332	Gene
C1426029	23234	Gene
C1823410	284339	Gene
C1426023	152273	Gene
C1823412	10430	Gene
C1426021	266666	Gene
C1823414	79713	Gene
C1823415	129303	Gene
C1823416	256472	Gene
C1426025	160728	Gene
C1540231	84077	Gene
C1540232	152002	Gene
C1540233	152065	Gene
C1540234	79441	Gene
C1540235	55435	Gene
C1540236	84103	Gene
C1540238	79770	Gene
C1540239	56951	Gene
C1412816	669	Gene
C1412817	10380	Gene
C0036117	C0036117	SideEffect
C0022541	C0022541	SideEffect
C0022541	D007625	Symptom
C0877167	C0877167	SideEffect
C1565662	C1565662	SideEffect
C1421261	53347	Gene
C0264490	C0264490	SideEffect
C0600104	C0600104	SideEffect
C0006376	DB00887	Compound
C0522351	C0522351	SideEffect
C0522351	D014717	Symptom
C1421558	7529	Gene
C1421552	9942	Gene
C1421551	7524	Gene
C1421556	29799	Gene
C0033893	C0033893	SideEffect
C1427490	23161	Gene
C1364113	10344	Gene
C0008925	C0008925	SideEffect
C0017672	C0017672	SideEffect
C0017677	C0017677	SideEffect
C1415358	2981	Gene
C0151911	C0151911	SideEffect
C0151911	D013035	Symptom
C1415356	9626	Gene
C1415357	2980	Gene
C1415354	2978	Gene
C1415355	2979	Gene
C0232257	D054160	Symptom
C1826428	390010	Gene
C0232255	D006337	Symptom
C0151919	C0151919	SideEffect
C0029453	C0029453	SideEffect
C0854467	C0854467	SideEffect
C0029456	C0029456	SideEffect
C3241958	C3241958	SideEffect
C0242770	C0242770	SideEffect
C0011689	DB01078	Compound
C0155320	C0155320	SideEffect
C0011685	DB01151	Compound
C0027066	C0027066	SideEffect
C0919457	2272	Gene
C0919455	6236	Gene
C0919451	2950	Gene
C0919458	4363	Gene
C0221150	C0221150	SideEffect
C0221152	C0221152	SideEffect
C0221154	C0221154	SideEffect
C0221155	C0221155	SideEffect
C0221158	C0221158	SideEffect
C0030976	C0030976	SideEffect
C0860713	C0860713	SideEffect
C0860711	C0860711	SideEffect
C0061323	DB00222	Compound
C0061328	DB01251	Compound
C1425435	10159	Gene
C3203457	C3203457	SideEffect
C0392378	C0392378	SideEffect
C0859032	C0859032	SideEffect
C0859037	C0859037	SideEffect
C0576702	C0576702	SideEffect
C1442837	C1442837	SideEffect
C0024002	DB00186	Compound
C1442835	C1442835	SideEffect
C1141884	C1141884	SideEffect
C1141885	C1141885	SideEffect
C1442839	C1442839	SideEffect
C1333359	2073	Gene
C1333358	2072	Gene
C1390484	C1390484	SideEffect
C1333352	55914	Gene
C1333351	94240	Gene
C1333350	2059	Gene
C1333357	2071	Gene
C1333356	2068	Gene
C1333356	4099	Gene
C1333355	2067	Gene
C0066677	DB00745	Compound
C0066673	DB01171	Compound
C0858346	C0858346	SideEffect
C1384538	7027	Gene
C0856120	C0856120	SideEffect
C1425629	91754	Gene
C1425629	284086	Gene
C1425621	57460	Gene
C1425623	124540	Gene
C1425622	163702	Gene
C1425625	23353	Gene
C1425624	55815	Gene
C1425627	84645	Gene
C1425626	56311	Gene
C1823383	128218	Gene
C0012813	C0012813	SideEffect
C0012817	C0012817	SideEffect
C1538218	130507	Gene
C2681149	90485	Gene
C2681146	374899	Gene
C2681145	820	Gene
C2681145	283489	Gene
C2681144	152485	Gene
C2681142	728927	Gene
C2349423	C2349423	SideEffect
C1423708	11047	Gene
C1423709	116093	Gene
C1423704	10398	Gene
C1423706	27111	Gene
C1423707	284759	Gene
C1423700	23627	Gene
C1423701	51297	Gene
C1423702	11034	Gene
C1424354	51703	Gene
C2828733	100170229	Gene
C2828732	222183	Gene
C2828739	25777	Gene
C1424282	171169	Gene
C1424284	154215	Gene
C1424285	115817	Gene
C1424286	79092	Gene
C1424287	84671	Gene
C0919866	C0919866	SideEffect
C1823905	9880	Gene
C1418070	26683	Gene
C1418071	26682	Gene
C1538288	374860	Gene
C1538289	256006	Gene
C1538286	147463	Gene
C1418079	219982	Gene
C1538284	118932	Gene
C1538281	441459	Gene
C1428709	150590	Gene
C1428708	138162	Gene
C0237326	C0237326	SideEffect
C1428701	219670	Gene
C1428700	148254	Gene
C1428702	203328	Gene
C1428705	205564	Gene
C1428707	84335	Gene
C1428706	92400	Gene
C0085393	C0085393	SideEffect
C1539483	146330	Gene
C1539482	79176	Gene
C0011892	DB01452	Compound
C1539480	26224	Gene
C1539487	84961	Gene
C1539486	54620	Gene
C1539485	80028	Gene
C1539484	64839	Gene
C1539489	283807	Gene
C1539488	26223	Gene
C1413574	7373	Gene
C1413575	1306	Gene
C1538756	29108	Gene
C1538757	260434	Gene
C0234435	D013575	Symptom
C1413571	1302	Gene
C1413572	1303	Gene
C1538753	83480	Gene
C1538758	26108	Gene
C1538759	90780	Gene
C1539185	159013	Gene
C0340861	C0340861	SideEffect
C0751068	D003638	Symptom
C1426628	11056	Gene
C0039832	DB00730	Compound
C1419037	9861	Gene
C1419036	5711	Gene
C1825653	9772	Gene
C1825654	9897	Gene
C1419032	5708	Gene
C1419032	6184	Gene
C1419031	5719	Gene
C1825657	23274	Gene
C1419039	5714	Gene
C1419038	5713	Gene
C0236141	C0236141	SideEffect
C1538791	58517	Gene
C1418780	5471	Gene
C0877365	C0877365	SideEffect
C0304612	DB00223	Compound
C0015409	C0015409	SideEffect
C0015408	C0015408	SideEffect
C1418784	5470	Gene
C0015403	C0015403	SideEffect
C0015402	C0015402	SideEffect
C0015402	D005130	Symptom
C0040263	DB00911	Compound
C1538797	378948	Gene
C0040264	C0040264	SideEffect
C1823559	81542	Gene
C1823558	167838	Gene
C1823551	84790	Gene
C1823553	347733	Gene
C1823552	7280	Gene
C1823555	64852	Gene
C1823554	10383	Gene
C1823557	200081	Gene
C1823556	5756	Gene
C1424918	9875	Gene
C1424919	8899	Gene
C0423232	C0423232	SideEffect
C1424912	158062	Gene
C0042682	DB00309	Compound
C1424915	10594	Gene
C1424916	51095	Gene
C1424917	200315	Gene
C1421399	10600	Gene
C1421398	10868	Gene
C1421395	11274	Gene
C1421397	9099	Gene
C1421396	10869	Gene
C1421391	9097	Gene
C1421390	8975	Gene
C1421392	9958	Gene
C0458219	C0458219	SideEffect
C0040193	DB01607	Compound
C1823889	84272	Gene
C1823888	25844	Gene
C1823887	78992	Gene
C1825618	56269	Gene
C1823885	10897	Gene
C1823884	51087	Gene
C1823882	4904	Gene
C1823881	51067	Gene
C1825619	126298	Gene
C0239340	C0239340	SideEffect
C3470916	100506049	Gene
C0239343	C0239343	SideEffect
C1414006	1687	Gene
C2239827	1373	Gene
C2239827	148811	Gene
C2239824	440107	Gene
C2239823	153478	Gene
C0232498	C0232498	SideEffect
C2239821	55082	Gene
C0232495	C0232495	SideEffect
C0232493	C0232493	SideEffect
C0232492	C0232492	SideEffect
C1420114	6570	Gene
C1420115	6571	Gene
C1420116	6572	Gene
C1420117	6573	Gene
C1420110	10246	Gene
C1420111	10786	Gene
C1420112	10050	Gene
C1420113	26503	Gene
C1420118	10560	Gene
C1420119	6505	Gene
C1825611	55174	Gene
C1825612	57117	Gene
C0032290	C0032290	SideEffect
C1822688	54093	Gene
C1822689	55209	Gene
C1822682	619189	Gene
C1822683	256987	Gene
C1822680	347735	Gene
C1822681	10955	Gene
C1822686	29072	Gene
C1822687	84193	Gene
C1822684	9739	Gene
C1822685	23067	Gene
C1415626	3169	Gene
C1415627	3170	Gene
C1415624	340784	Gene
C1415622	3166	Gene
C1415623	3167	Gene
C1415620	3163	Gene
C0345996	C0345996	SideEffect
C1415628	3171	Gene
C1415629	3172	Gene
C1539454	9130	Gene
C1539455	26240	Gene
C1417668	4747	Gene
C1417664	4739	Gene
C0059868	DB08984	Compound
C1417666	4744	Gene
C1417660	23327	Gene
C1417663	4738	Gene
